"Hugo_Symbol","Percent_Mut","Percent_AMP","Percent_DEL","Percent_AnyAlteration"
"ABHD4",0.284090909090909,1.13636363636364,0,1.42045454545455
"ABHD8",0.284090909090909,0.710227272727273,0,0.994318181818182
"ABI2",0.284090909090909,0,0,0.284090909090909
"ABI3BP",0.852272727272727,0.142045454545455,0.426136363636364,1.42045454545455
"ABL1",0.426136363636364,0.852272727272727,0,1.27840909090909
"ABL2",0.426136363636364,0.142045454545455,0,0.568181818181818
"ABLIM1",0.284090909090909,0,0.994318181818182,1.27840909090909
"ABLIM2",0.142045454545455,0.284090909090909,0,0.426136363636364
"ABLIM3",1.27840909090909,0.142045454545455,0,1.42045454545455
"ABP1",0.852272727272727,0,0,0.852272727272727
"ABR",0.426136363636364,0.284090909090909,0.142045454545455,0.852272727272727
"ABRA",0.284090909090909,0.994318181818182,0,1.27840909090909
"ABTB1",0.142045454545455,0,0.284090909090909,0.426136363636364
"ABTB2",0.284090909090909,0,0.568181818181818,0.852272727272727
"ACAA1",0.142045454545455,0.142045454545455,0.426136363636364,0.710227272727273
"ACAA2",0.426136363636364,0.142045454545455,0,0.568181818181818
"ACACA",1.70454545454545,0,0.568181818181818,2.27272727272727
"ACACB",2.27272727272727,0.142045454545455,0.426136363636364,2.84090909090909
"ACAD10",0.284090909090909,0.142045454545455,0.710227272727273,1.13636363636364
"ACAD11",0.710227272727273,0.142045454545455,0.142045454545455,0.994318181818182
"ACAD8",0.568181818181818,1.13636363636364,0.426136363636364,2.13068181818182
"ACAD9",0.142045454545455,0,0.284090909090909,0.426136363636364
"ACADL",0.142045454545455,0,0,0.142045454545455
"ACADM",0.142045454545455,0.142045454545455,0.568181818181818,0.710227272727273
"ACADS",0.710227272727273,0.568181818181818,0.142045454545455,1.42045454545455
"ACADVL",0.426136363636364,0.142045454545455,0.284090909090909,0.852272727272727
"ACAN",1.5625,0.142045454545455,0,1.70454545454545
"ACAP1",0.568181818181818,0.142045454545455,0.284090909090909,0.994318181818182
"ACAP2",0.426136363636364,0.568181818181818,1.13636363636364,2.13068181818182
"ACAP3",0.426136363636364,0.284090909090909,0.710227272727273,1.42045454545455
"ACAT2",0.142045454545455,0,0.426136363636364,0.568181818181818
"ACBD3",0.284090909090909,0,0.142045454545455,0.426136363636364
"ACCN1",0.568181818181818,0,0,0.568181818181818
"ACCN3",0.568181818181818,0,0,0.568181818181818
"ACCN4",0.284090909090909,0,0,0.284090909090909
"ACCN5",0.284090909090909,0,0,0.284090909090909
"ACCS",0.284090909090909,0.142045454545455,0.284090909090909,0.710227272727273
"ACCSL",0.284090909090909,0.142045454545455,0.284090909090909,0.710227272727273
"ACD",0.142045454545455,0,0,0.142045454545455
"ACE",1.27840909090909,0.852272727272727,0,2.13068181818182
"ACE2",0.426136363636364,0.284090909090909,0.994318181818182,1.70454545454545
"ACER1",0.142045454545455,1.27840909090909,0,1.42045454545455
"ACER2",0.284090909090909,0,1.13636363636364,1.42045454545455
"ACER3",0.142045454545455,0.142045454545455,0,0.284090909090909
"ACHE",0.142045454545455,0.568181818181818,0,0.710227272727273
"ACIN1",0.710227272727273,1.13636363636364,0,1.84659090909091
"ACLY",0.568181818181818,0,0.142045454545455,0.710227272727273
"ACMSD",0.284090909090909,0.142045454545455,0,0.426136363636364
"ACO1",0.568181818181818,0.142045454545455,0.284090909090909,0.994318181818182
"ACO2",0.426136363636364,0.426136363636364,0.568181818181818,1.42045454545455
"ACOT11",0.426136363636364,0,0.284090909090909,0.710227272727273
"ACOT12",0,0,0.284090909090909,0.284090909090909
"ACOT4",0.426136363636364,0,0,0.426136363636364
"ACOT8",0.142045454545455,0,0,0.142045454545455
"ACOT9",0.426136363636364,0.142045454545455,1.13636363636364,1.70454545454545
"ACOX1",0.142045454545455,1.13636363636364,0,1.27840909090909
"ACOX2",0.284090909090909,0.142045454545455,0.426136363636364,0.852272727272727
"ACOX3",0.284090909090909,0,0,0.284090909090909
"ACOXL",0.426136363636364,0,0,0.426136363636364
"ACP1",0.142045454545455,0.284090909090909,0.426136363636364,0.852272727272727
"ACP6",0.284090909090909,0.142045454545455,0.142045454545455,0.568181818181818
"ACPL2",0.142045454545455,0.284090909090909,0,0.426136363636364
"ACPP",0.568181818181818,0.142045454545455,0.142045454545455,0.852272727272727
"ACPT",0.284090909090909,0.142045454545455,1.84659090909091,2.27272727272727
"ACR",0.284090909090909,0.284090909090909,0.994318181818182,1.5625
"ACRBP",0.142045454545455,3.55113636363636,0,3.69318181818182
"ACRC",0.994318181818182,0.710227272727273,0,1.70454545454545
"ACSBG1",0.710227272727273,0,0.142045454545455,0.852272727272727
"ACSBG2",0.284090909090909,1.27840909090909,0,1.5625
"ACSF2",0.142045454545455,0.142045454545455,0,0.284090909090909
"ACSF3",0.426136363636364,0,0.710227272727273,1.13636363636364
"ACSL1",0.568181818181818,0,1.98863636363636,2.55681818181818
"ACSL3",0.284090909090909,0,0.142045454545455,0.426136363636364
"ACSL4",0.852272727272727,0.284090909090909,0,1.13636363636364
"ACSL6",0.284090909090909,0.284090909090909,0.284090909090909,0.852272727272727
"ACSM1",0.852272727272727,0.142045454545455,0,0.994318181818182
"ACSM2A",0.710227272727273,0.142045454545455,0,0.852272727272727
"ACSM2B",0.994318181818182,0.142045454545455,0,1.13636363636364
"ACSM3",0.284090909090909,0.142045454545455,0.142045454545455,0.568181818181818
"ACSM4",0.994318181818182,3.125,0.142045454545455,4.26136363636364
"ACSM5",0.568181818181818,0.142045454545455,0,0.710227272727273
"ACSS1",0,0.142045454545455,0.284090909090909,0.426136363636364
"ACSS2",0.142045454545455,0.142045454545455,0,0.284090909090909
"ACSS3",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"ACTA2",0.284090909090909,0,1.27840909090909,1.5625
"ACTB",0.142045454545455,0.710227272727273,0.284090909090909,1.13636363636364
"ACTBL2",0.426136363636364,0,0.142045454545455,0.568181818181818
"ACTG1",0,0.852272727272727,0.142045454545455,0.994318181818182
"ACTG2",0.284090909090909,0.142045454545455,0,0.426136363636364
"ACTL6A",0.142045454545455,1.42045454545455,0,1.5625
"ACTL6B",0.142045454545455,0.568181818181818,0,0.710227272727273
"ACTL7B",0.426136363636364,0.426136363636364,0,0.852272727272727
"ACTL8",0.284090909090909,0.142045454545455,0.284090909090909,0.710227272727273
"ACTL9",0.426136363636364,1.42045454545455,0,1.84659090909091
"ACTN1",0.426136363636364,0,0,0.426136363636364
"ACTN2",0.142045454545455,0,0.568181818181818,0.710227272727273
"ACTN4",0.284090909090909,0.994318181818182,0.426136363636364,1.70454545454545
"ACTR10",0.284090909090909,0.142045454545455,0,0.426136363636364
"ACTR2",0.284090909090909,0,0,0.284090909090909
"ACTR3",0.142045454545455,0.142045454545455,0,0.284090909090909
"ACTR3B",0.142045454545455,1.70454545454545,0,1.84659090909091
"ACTR3C",0.142045454545455,1.42045454545455,0,1.5625
"ACTR5",0.142045454545455,0,0,0.142045454545455
"ACTR6",0.142045454545455,0.142045454545455,0.142045454545455,0.426136363636364
"ACTR8",0.284090909090909,0.142045454545455,0.852272727272727,1.27840909090909
"ACTRT1",0.426136363636364,0.568181818181818,0.568181818181818,1.5625
"ACTRT2",0.426136363636364,0.284090909090909,0.710227272727273,1.42045454545455
"ACVR1",0.142045454545455,0,0,0.142045454545455
"ACVR1B",0.284090909090909,0.284090909090909,0.426136363636364,0.994318181818182
"ACVR1C",0.426136363636364,0,0,0.426136363636364
"ACVR2A",0.284090909090909,0,0,0.284090909090909
"ACVRL1",0.710227272727273,0.284090909090909,0.426136363636364,1.42045454545455
"ACY3",0.142045454545455,0.568181818181818,0.142045454545455,0.852272727272727
"ACYP1",0.142045454545455,0,0,0.142045454545455
"ADA",0.142045454545455,0,0,0.142045454545455
"ADAD1",0.426136363636364,0.142045454545455,0.284090909090909,0.852272727272727
"ADAD2",0.142045454545455,0.142045454545455,0,0.284090909090909
"ADAM10",0.426136363636364,0,0.142045454545455,0.568181818181818
"ADAM11",0.142045454545455,0,0.142045454545455,0.284090909090909
"ADAM12",0.142045454545455,0.284090909090909,1.5625,1.98863636363636
"ADAM15",0.284090909090909,0.568181818181818,0,0.852272727272727
"ADAM18",0.142045454545455,0.284090909090909,0,0.426136363636364
"ADAM19",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"ADAM2",0.994318181818182,0.284090909090909,0,1.27840909090909
"ADAM20",0.426136363636364,0,0,0.426136363636364
"ADAM21",0.142045454545455,0,0,0.142045454545455
"ADAM22",0.852272727272727,1.42045454545455,0,2.13068181818182
"ADAM23",0.284090909090909,0,0,0.284090909090909
"ADAM28",1.42045454545455,0.142045454545455,0,1.5625
"ADAM29",1.27840909090909,0.142045454545455,1.84659090909091,3.26704545454545
"ADAM30",0.710227272727273,0,0.426136363636364,1.13636363636364
"ADAM32",0.426136363636364,0.284090909090909,0,0.710227272727273
"ADAM33",0.426136363636364,0.142045454545455,0,0.568181818181818
"ADAM7",1.13636363636364,0.142045454545455,0,1.27840909090909
"ADAM8",0.142045454545455,0.142045454545455,3.69318181818182,3.97727272727273
"ADAM9",0.142045454545455,0.284090909090909,0,0.426136363636364
"ADAMDEC1",0.426136363636364,0.142045454545455,0,0.568181818181818
"ADAMTS1",0.426136363636364,0.142045454545455,0,0.568181818181818
"ADAMTS10",0.710227272727273,1.5625,0,2.27272727272727
"ADAMTS12",1.13636363636364,0.284090909090909,0.142045454545455,1.5625
"ADAMTS13",0.426136363636364,0.852272727272727,0.142045454545455,1.42045454545455
"ADAMTS14",0.284090909090909,0,0.142045454545455,0.426136363636364
"ADAMTS15",0.852272727272727,1.27840909090909,0,2.13068181818182
"ADAMTS16",1.27840909090909,0.142045454545455,0.710227272727273,2.13068181818182
"ADAMTS17",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"ADAMTS18",0.568181818181818,0,0,0.568181818181818
"ADAMTS19",1.13636363636364,0,0.284090909090909,1.42045454545455
"ADAMTS2",0.994318181818182,0.284090909090909,0.426136363636364,1.70454545454545
"ADAMTS20",0.994318181818182,0.426136363636364,1.13636363636364,2.41477272727273
"ADAMTS3",1.27840909090909,0,0.426136363636364,1.70454545454545
"ADAMTS4",0.284090909090909,0.284090909090909,0,0.568181818181818
"ADAMTS5",0.710227272727273,0.142045454545455,0,0.852272727272727
"ADAMTS7",0.994318181818182,0,0.142045454545455,1.13636363636364
"ADAMTS8",0.568181818181818,1.27840909090909,0,1.84659090909091
"ADAMTS9",0.994318181818182,0.426136363636364,0.426136363636364,1.84659090909091
"ADAMTSL1",0.852272727272727,0,1.27840909090909,2.13068181818182
"ADAMTSL2",0.142045454545455,0.852272727272727,0.142045454545455,1.13636363636364
"ADAMTSL3",0.710227272727273,0.142045454545455,0,0.852272727272727
"ADAMTSL4",0.426136363636364,0.284090909090909,0,0.710227272727273
"ADAP1",0.426136363636364,0.994318181818182,0.568181818181818,1.98863636363636
"ADAP2",0.284090909090909,0.142045454545455,0.284090909090909,0.710227272727273
"ADAR",0.426136363636364,0.568181818181818,0,0.994318181818182
"ADARB1",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"ADARB2",0.710227272727273,1.5625,0.568181818181818,2.69886363636364
"ADAT2",0.142045454545455,0,0.426136363636364,0.568181818181818
"ADAT3",0.142045454545455,2.27272727272727,0,2.41477272727273
"ADC",0.426136363636364,0.142045454545455,0.426136363636364,0.994318181818182
"ADCK1",0.142045454545455,0,0,0.142045454545455
"ADCK2",0.284090909090909,1.13636363636364,0,1.42045454545455
"ADCK4",0.284090909090909,0.710227272727273,0.426136363636364,1.42045454545455
"ADCK5",0.142045454545455,2.55681818181818,1.13636363636364,3.83522727272727
"ADCY1",0.568181818181818,1.5625,0,2.13068181818182
"ADCY10",0.710227272727273,0.142045454545455,0,0.852272727272727
"ADCY2",0.852272727272727,0.426136363636364,0.568181818181818,1.84659090909091
"ADCY3",0.710227272727273,0,0.142045454545455,0.852272727272727
"ADCY4",0.710227272727273,0.994318181818182,0.142045454545455,1.84659090909091
"ADCY5",1.13636363636364,0,0.284090909090909,1.42045454545455
"ADCY6",0.284090909090909,0.284090909090909,0.710227272727273,1.27840909090909
"ADCY7",0.284090909090909,0.142045454545455,0.142045454545455,0.568181818181818
"ADCY8",0.426136363636364,3.26704545454545,0.142045454545455,3.69318181818182
"ADCY9",0.994318181818182,0.426136363636364,0.142045454545455,1.5625
"ADCYAP1R1",0.568181818181818,1.27840909090909,0,1.84659090909091
"ADD1",0.284090909090909,0.142045454545455,0,0.426136363636364
"ADD2",0.568181818181818,0.142045454545455,0,0.710227272727273
"ADD3",0.142045454545455,0,0.710227272727273,0.852272727272727
"ADH1A",0.426136363636364,0,0.142045454545455,0.568181818181818
"ADH1B",0.426136363636364,0,0.142045454545455,0.568181818181818
"ADH5",0.142045454545455,0,0,0.142045454545455
"ADH6",0.142045454545455,0,0,0.142045454545455
"ADH7",0.284090909090909,0,0.142045454545455,0.426136363636364
"ADHFE1",0.142045454545455,0.142045454545455,0,0.284090909090909
"ADI1",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"ADIPOR1",0.284090909090909,0.710227272727273,0,0.994318181818182
"ADIPOR2",0.142045454545455,3.40909090909091,0.284090909090909,3.83522727272727
"ADK",0,0,0.284090909090909,0.284090909090909
"ADM2",0.142045454545455,0.284090909090909,0.994318181818182,1.42045454545455
"ADNP",0.284090909090909,0,0.142045454545455,0.426136363636364
"ADNP2",0.852272727272727,0.142045454545455,0.710227272727273,1.70454545454545
"ADORA3",0.142045454545455,0,0.426136363636364,0.568181818181818
"ADPGK",0.142045454545455,0.142045454545455,0,0.284090909090909
"ADPRH",0.284090909090909,0,0.284090909090909,0.568181818181818
"ADPRHL1",0.284090909090909,0.710227272727273,0.142045454545455,1.13636363636364
"ADPRHL2",0.142045454545455,0.284090909090909,0.284090909090909,0.710227272727273
"ADRA1A",0.142045454545455,0.284090909090909,0,0.426136363636364
"ADRA1B",0.284090909090909,0.284090909090909,0.426136363636364,0.994318181818182
"ADRA2A",0.142045454545455,0,0.710227272727273,0.852272727272727
"ADRA2B",0.284090909090909,0.142045454545455,0,0.426136363636364
"ADRA2C",0.426136363636364,0.142045454545455,0,0.568181818181818
"ADRB2",0.142045454545455,0.142045454545455,0,0.284090909090909
"ADRBK1",0.284090909090909,0.426136363636364,0,0.710227272727273
"ADRBK2",0.852272727272727,0.710227272727273,0.142045454545455,1.70454545454545
"ADRM1",0.142045454545455,0.568181818181818,0,0.710227272727273
"ADSL",0.426136363636364,0.426136363636364,0.284090909090909,1.13636363636364
"ADSSL1",0,0.710227272727273,0,0.710227272727273
"AEBP1",0.568181818181818,1.13636363636364,0,1.70454545454545
"AEBP2",0.142045454545455,1.98863636363636,0.142045454545455,2.27272727272727
"AFAP1",0.284090909090909,0.142045454545455,0.142045454545455,0.568181818181818
"AFAP1L1",0.284090909090909,0.142045454545455,0,0.426136363636364
"AFAP1L2",0.426136363636364,0,0.994318181818182,1.42045454545455
"AFF1",0.284090909090909,0,0,0.284090909090909
"AFF2",2.27272727272727,1.42045454545455,0.852272727272727,4.54545454545455
"AFF3",0.568181818181818,0.284090909090909,0,0.852272727272727
"AFF4",0.568181818181818,0.142045454545455,0.284090909090909,0.994318181818182
"AFG3L2",0.142045454545455,0.142045454545455,0.142045454545455,0.426136363636364
"AFM",1.42045454545455,0,0.284090909090909,1.70454545454545
"AFMID",0.142045454545455,0.852272727272727,0,0.994318181818182
"AFP",0.710227272727273,0,0.284090909090909,0.994318181818182
"AFTPH",0.568181818181818,0,0,0.568181818181818
"AGA",0.142045454545455,0.142045454545455,1.98863636363636,2.27272727272727
"AGAP1",0.568181818181818,0.142045454545455,2.41477272727273,3.125
"AGAP2",0.426136363636364,9.09090909090909,0,9.51704545454546
"AGAP3",0.994318181818182,1.42045454545455,0,2.41477272727273
"AGAP5",0.284090909090909,0,0.142045454545455,0.426136363636364
"AGAP6",0.426136363636364,0.426136363636364,0.426136363636364,1.27840909090909
"AGAP7",0.426136363636364,0.284090909090909,0.284090909090909,0.994318181818182
"AGBL1",0.710227272727273,0.142045454545455,0,0.852272727272727
"AGBL2",0.568181818181818,0,0.142045454545455,0.710227272727273
"AGBL5",0.426136363636364,0,0,0.426136363636364
"AGFG1",0.142045454545455,0,0.710227272727273,0.852272727272727
"AGFG2",0.426136363636364,0.568181818181818,0,0.994318181818182
"AGK",0.142045454545455,0.994318181818182,0.142045454545455,1.27840909090909
"AGL",0.710227272727273,0.142045454545455,0.426136363636364,1.13636363636364
"AGPAT1",0.284090909090909,0.284090909090909,0,0.568181818181818
"AGPAT2",0.284090909090909,1.42045454545455,0.142045454545455,1.84659090909091
"AGPAT3",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"AGPAT5",0.142045454545455,0.142045454545455,0,0.284090909090909
"AGPAT6",0.284090909090909,0.284090909090909,0,0.568181818181818
"AGPAT9",0.284090909090909,0,0.142045454545455,0.426136363636364
"AGPS",0.284090909090909,0,0.142045454545455,0.426136363636364
"AGR3",0.142045454545455,0.142045454545455,0,0.284090909090909
"AGRN",0.426136363636364,0.284090909090909,0.710227272727273,1.42045454545455
"AGRP",0.142045454545455,0,0,0.142045454545455
"AGT",0.284090909090909,0,0,0.284090909090909
"AGTPBP1",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"AGTR1",0.142045454545455,0.142045454545455,0.142045454545455,0.426136363636364
"AGTR2",0.568181818181818,0.426136363636364,0,0.994318181818182
"AGXT",0.142045454545455,0.142045454545455,2.98295454545455,3.26704545454545
"AGXT2",0.284090909090909,0.142045454545455,0.284090909090909,0.710227272727273
"AGXT2L1",0.568181818181818,0,0,0.568181818181818
"AGXT2L2",0.142045454545455,0,0,0.142045454545455
"AHCTF1",0.426136363636364,0.426136363636364,0.710227272727273,1.5625
"AHCYL1",0.142045454545455,0,0.426136363636364,0.568181818181818
"AHCYL2",0.284090909090909,1.84659090909091,0,2.13068181818182
"AHDC1",0.852272727272727,0,0.426136363636364,1.27840909090909
"AHI1",0.426136363636364,0,0.426136363636364,0.852272727272727
"AHNAK",1.98863636363636,0.284090909090909,0,2.27272727272727
"AHNAK2",3.83522727272727,0.284090909090909,0,4.11931818181818
"AHR",0.710227272727273,0.568181818181818,0,1.27840909090909
"AHRR",0.426136363636364,0.710227272727273,0.568181818181818,1.70454545454545
"AHSA1",0.142045454545455,0,0,0.142045454545455
"AHSP",0.142045454545455,0.142045454545455,0,0.284090909090909
"AICDA",0.568181818181818,2.55681818181818,0.142045454545455,3.26704545454545
"AIDA",0.142045454545455,0,0.284090909090909,0.284090909090909
"AIFM1",0.710227272727273,0.852272727272727,0.142045454545455,1.70454545454545
"AIFM2",0.142045454545455,0,0.142045454545455,0.284090909090909
"AIFM3",0.426136363636364,0.710227272727273,0.142045454545455,1.27840909090909
"AIM1",0.994318181818182,0.426136363636364,0,1.42045454545455
"AIM1L",0.426136363636364,0,0.284090909090909,0.710227272727273
"AIM2",0.284090909090909,0.426136363636364,0,0.710227272727273
"AIMP1",0.142045454545455,0.142045454545455,0.142045454545455,0.426136363636364
"AIMP2",0.142045454545455,0.284090909090909,0.142045454545455,0.568181818181818
"AIP",0.142045454545455,0.426136363636364,0,0.568181818181818
"AIPL1",0.142045454545455,0.426136363636364,0.284090909090909,0.852272727272727
"AIRE",0.284090909090909,0.142045454545455,0.142045454545455,0.568181818181818
"AJAP1",0.142045454545455,0,0.852272727272727,0.994318181818182
"AK1",0.142045454545455,0.852272727272727,0,0.994318181818182
"AK5",0.284090909090909,0.142045454545455,0.426136363636364,0.710227272727273
"AK7",1.27840909090909,0.284090909090909,0,1.5625
"AKAP1",0.284090909090909,0.710227272727273,0,0.994318181818182
"AKAP11",0.426136363636364,0.284090909090909,0.568181818181818,1.27840909090909
"AKAP12",0.142045454545455,0,0.426136363636364,0.568181818181818
"AKAP13",0.852272727272727,0.142045454545455,0,0.994318181818182
"AKAP14",0.426136363636364,0.284090909090909,0.142045454545455,0.852272727272727
"AKAP2",0.852272727272727,0.426136363636364,0,1.27840909090909
"AKAP3",0.142045454545455,3.55113636363636,0,3.69318181818182
"AKAP4",0.994318181818182,0.284090909090909,0.852272727272727,2.13068181818182
"AKAP5",0.426136363636364,0,0,0.426136363636364
"AKAP6",0.994318181818182,0.710227272727273,0,1.70454545454545
"AKAP7",0.142045454545455,0,0.142045454545455,0.284090909090909
"AKAP8",0.710227272727273,0.994318181818182,0,1.70454545454545
"AKAP8L",0.284090909090909,0.994318181818182,0,1.27840909090909
"AKAP9",1.42045454545455,1.42045454545455,0.142045454545455,2.84090909090909
"AKD1",0.994318181818182,0,0,0.994318181818182
"AKNA",0.284090909090909,0.568181818181818,0,0.852272727272727
"AKNAD1",0.426136363636364,0.142045454545455,0.426136363636364,0.852272727272727
"AKR1A1",0.284090909090909,0.142045454545455,0.284090909090909,0.710227272727273
"AKR1B10",0.426136363636364,1.13636363636364,0,1.5625
"AKR1B15",0.284090909090909,1.13636363636364,0,1.27840909090909
"AKR1C1",0.284090909090909,1.27840909090909,0.142045454545455,1.70454545454545
"AKR1C2",0.142045454545455,1.27840909090909,0,1.42045454545455
"AKR1C3",0.142045454545455,1.13636363636364,0,1.27840909090909
"AKR1C4",0.284090909090909,1.13636363636364,0.142045454545455,1.5625
"AKR1D1",0.142045454545455,1.42045454545455,0,1.5625
"AKR1E2",0.426136363636364,1.27840909090909,0.142045454545455,1.84659090909091
"AKR7A2",0.142045454545455,0.284090909090909,0.284090909090909,0.710227272727273
"AKR7A3",0.426136363636364,0.284090909090909,0.284090909090909,0.994318181818182
"AKT1",0.284090909090909,0.710227272727273,0,0.994318181818182
"AKTIP",0.142045454545455,0,0,0.142045454545455
"ALAD",0.142045454545455,0.426136363636364,0,0.568181818181818
"ALAS1",0.284090909090909,0,0.994318181818182,1.27840909090909
"ALAS2",0.142045454545455,1.70454545454545,0.284090909090909,2.13068181818182
"ALB",0.852272727272727,0,0.284090909090909,1.13636363636364
"ALCAM",0.142045454545455,0.142045454545455,0.284090909090909,0.568181818181818
"ALDH16A1",0.142045454545455,0.142045454545455,1.5625,1.84659090909091
"ALDH1A1",0.142045454545455,0.142045454545455,0.284090909090909,0.568181818181818
"ALDH1A2",0.284090909090909,0,0.284090909090909,0.568181818181818
"ALDH1A3",0.568181818181818,0.284090909090909,0.142045454545455,0.994318181818182
"ALDH1B1",0.426136363636364,0.142045454545455,0.142045454545455,0.710227272727273
"ALDH1L1",0.426136363636364,0,0.284090909090909,0.710227272727273
